,healpix_lvl,source_id,source_id_2,ra,dec,wise_ra,wise_dec,tmass_ra,tmass_dec,phot_bp_mean_mag,phot_g_mean_mag,phot_rp_mean_mag,parallax,w1,w1_error,w2,w2_error,w3,w3_error,w4,w4_error,j,j_error,h,h_error,ks,ks_error,g,bp,rp,phot_g_mean_mag_AB,phot_bp_mean_mag_AB,phot_rp_mean_mag_AB,phot_j_mean_mag_AB,phot_h_mean_mag_AB,phot_ks_mean_mag_AB,phot_w1_mean_mag_AB,phot_w2_mean_mag_AB,phot_w3_mean_mag_AB,phot_w4_mean_mag_AB,dist
0,6225,3504738466528051328,3504738466528051328,196.9007402799647,-22.043290469631206,196.9008212,-22.0432838,196.900977,-22.043324,17.731712,16.630089,15.789897,3.850974142800704,0.001733005735327083,0.0,0.0011397248040197498,0.0,0.0002992264636608186,0.0,0.0026521617055078783,0.0,0.0040298444,0.0,0.0043762233,0.0,0.0036435972,0.0,0.00080902927,0.00029330194,0.001754046,16.630089,17.731712,15.789897,14.886779,14.797251,14.996174,15.802999999999999,16.258,17.71,15.341000000000001,2.40998333247937
1,6225,3504738874549803520,3504738874549803520,196.90326082451938,-22.007887435848,196.9032055,-22.0080776,196.90323,-22.007872,18.531096,18.177856,17.817644,0.4022023342573763,0.00011545161169214311,0.0,6.44465984741689e-05,0.0,0.00023420706947938262,0.0,0.0015995580286146678,0.0,0.00034236445,0.0,0.00045446405,0.0,0.00020470598,0.0,0.00019447206,0.00014046287,0.00027098306,18.177856,18.531096,17.817644,17.563778,17.25625,18.122173,18.744,19.377,17.976,15.89,2.4075716633995468
2,6225,3504738672686482560,3504738672686482560,196.9061360165046,-22.034092424416933,196.906207,-22.0340663,196.906271,-22.034098,19.352997,18.374609,16.861603,,0.0009835580562269585,0.0,0.0006008969504834865,0.0,0.0003561229809427618,0.0,0.001693557708691519,0.0,0.0019430697,0.0,0.0022589117,0.0,0.0018964024,0.0,0.00016223935,6.588718e-05,0.0006536701,18.374609,19.352997,16.861603,15.678779,15.515251,15.7051735,16.418,16.953,17.521,15.828,2.404912358086223
3,6225,3504738844484369152,3504738844484369152,196.92049503648775,-22.004901530970823,196.9205778,-22.0048866,196.920657,-22.004868,20.384926,19.233381,18.31318,0.817079285504492,0.0001930189727634576,0.0,0.00011609138701261823,0.0,0.0003630780547701014,0.0,0.0014941699574067021,0.0,0.00041123264,0.0,0.0005428743,0.0,0.00030926478,0.0,7.3560936e-05,2.5470017e-05,0.00017168303,19.233381,20.384926,18.31318,17.36478,17.063251,17.674173,18.186,18.738,17.5,15.963999999999999,2.391610687130429
4,6225,3504738393512930432,3504738393512930432,196.9220707975555,-22.0614302414728,196.922051,-22.0613586,196.922134,-22.061226,14.085325,13.594485,12.917954,3.86533050764637,0.017442149315611777,0.0,0.009781377043229855,0.0,0.0019444644164481285,0.0,0.002596569790273782,0.0,0.041427486,0.0,0.04457586,0.0,0.03454067,0.0,0.013249691,0.008430818,0.02470689,13.594485,14.085325,12.917954,12.356778,12.27725,12.5541725,13.296,13.924000000000001,15.678,15.364,2.3904572077879567
5,6225,3504738844485180160,3504738844485180160,196.93412180377436,-21.99945235575382,196.9341861,-21.9994526,196.934179,-21.999456,17.322197,16.898293,16.480179,0.6654567824712749,0.00041380906481672497,0.0,0.00023099362801731854,0.0,0.00041725351123179396,0.0,0.0027064499490384837,0.0,0.0012968458,0.0,0.0013106888,0.0,0.00075011945,0.0,0.0006319501,0.00042768195,0.0009288128,16.898293,17.322197,16.480179,16.117779,16.10625,16.712173,17.358,17.991,17.349,15.318999999999999,2.379017591162508
6,6225,3504739291161781504,3504739291161781504,196.93469754903128,-21.981089584181806,196.9346943,-21.981067,196.934633,-21.981043,18.567867,18.195503,17.846422,0.08349603976226443,0.00010242359141215657,0.0,4.575093773298476e-05,0.0,0.00021047474886559778,0.0,0.0018862532453510692,0.0,0.0004290306,0.0,0.00041754104,0.0,0.00034477076,0.0,0.00019133685,0.00013578532,0.0002638948,18.195503,18.567867,17.846422,17.318779,17.348251,17.556173,18.874000000000002,19.749,18.092,15.710999999999999,2.378712857259609
7,6225,3504738432168312832,3504738432168312832,196.93488175043456,-22.04776725116375,196.9349428,-22.0477771,196.934915,-22.047756,18.294157,17.802288,17.322645,0.4753268509533316,0.00022993230870212196,0.0,0.00011792340206530025,0.0,0.00025234807724805756,0.0,0.0018845167417215537,0.0,0.00065176206,0.0,0.000700647,0.0,0.000459971,0.0,0.0002748429,0.00017471773,0.00042750544,17.802288,18.294157,17.322645,16.864777,16.786251,17.243174,17.996000000000002,18.721,17.895,15.712,2.3783871572288464
8,6225,3504738844485617920,3504738844485617920,196.9375751722471,-22.00122714778331,196.9375406,-22.0011175,196.937565,-22.001266,19.22056,22.10978,18.215492,,0.001154516116921431,0.0,0.0007224370324363558,0.0,0.003620762177566729,0.0,0.004377236379347656,0.0,0.00072325044,0.0,0.0011876818,0.0,0.0009761804,0.0,5.2010114e-06,7.4434734e-05,0.00018784645,22.10978,19.22056,18.215492,16.751778,16.21325,16.426174,16.244,16.753,15.003,14.797,2.3758011748434265
9,6225,3504737671958914560,3504737671958914560,196.9395627087601,-22.05249868270194,196.9395874,-22.0524442,196.939598,-22.052481,20.923002,19.686386,18.803171,1.7321036530247704,0.000154170045294956,0.0,7.55788013680452e-05,0.0,0.00024797048987986944,0.0,0.001632300072818997,0.0,0.0002855537,0.0,0.00047326006,0.0,0.0003825875,0.0,4.8466907e-05,1.5516678e-05,0.000109327986,19.686386,20.923002,18.803171,17.76078,17.21225,17.443172,18.43,19.204,17.914,15.867999999999999,2.3741090582947963
10,6225,3504738569607268352,3504738569607268352,196.94763391192143,-22.03043632106176,196.9476587,-22.0303985,196.9477,-22.030439,16.618902,16.304426,15.973499,0.6599401095239781,0.0005039645636126438,0.0,0.00023768402866248736,0.0,0.00022887586570623597,0.0,0.0018845167417215537,0.0,0.0017590913,0.0,0.001574345,0.0,0.0011693102,0.0,0.0010920166,0.00081740797,0.0014811539,16.304426,16.618902,15.973499,15.786778,15.907249,16.230175,17.144,17.96,18.001,15.712,2.366426789996889
11,6225,3504737779333284224,3504737779333284224,196.9484596966436,-22.04607838609842,196.9484843,-22.0460615,196.948445,-22.046064,11.4601965,11.097181,10.710984,2.429124443848333,0.07748185327756203,0.0,0.041001524050661334,0.0,0.008098414473257874,0.0,0.003200368594586517,0.0,0.23296387,0.0,0.22609925,0.0,0.16350488,0.0,0.13216831,0.09460656,0.188628,11.097181,11.4601965,10.710984,10.481778,10.514252,10.866173,11.677,12.368,14.129000000000001,15.137,2.365783630883719
12,6225,3504737813693024000,3504737813693024000,196.9564117345566,-22.033002927774792,196.9564462,-22.0329545,196.956439,-22.032991,20.285492,19.367481,18.61109,0.41768666068725907,0.00015459662193866743,0.0,7.158136899114752e-05,0.0,0.00030478949896279797,0.0,0.0029675633580735256,0.0,0.00033426288,0.0,0.0005393855,0.0,0.00021673576,0.0,6.501407e-05,2.7912785e-05,0.00013048599,19.367481,20.285492,18.61109,17.589779,17.070251,18.060173,18.427,19.262999999999998,17.69,15.219000000000001,2.358303123576462
13,6225,3504739458665409792,3504739458665409792,196.95810363466802,-21.95445399401745,196.9581217,-21.9543879,196.958111,-21.954445,18.996462,18.29633,17.692589,0.5132587965355759,0.00022039411818101066,0.0,0.0001120985512875314,0.0,0.00022100393173491817,0.0,0.0031448504654769623,0.0,0.00055422756,0.0,0.00064254005,0.0,0.0005029565,0.0,0.00017436847,9.1498674e-05,0.0003040635,18.29633,18.996462,17.692589,17.04078,16.880249,17.146173,18.042,18.776,18.039,15.155999999999999,2.3575963715030515
14,6225,3504737813693024640,3504737813693024640,196.959293240267,-22.028165931996103,196.9593248,-22.0280843,196.959373,-22.028105,19.263367,18.652328,18.101091,0.37273014299233886,0.00013867558288718868,0.0,3.830010812264483e-05,0.0,0.00022059720217473263,0.0,0.002434445183692199,0.0,0.0002625959,0.0,0.00035604087,0.0,0.00035803855,0.0,0.00012562278,7.155712e-05,0.00020871956,18.652328,19.263367,18.101091,17.85178,17.52125,17.515175,18.545,19.942,18.041,15.434000000000001,2.3556095179896555
15,6225,3504737401376159488,3504737401376159488,196.95975839970103,-22.06959122060282,196.9597775,-22.0695653,196.959826,-22.069637,18.3785,17.99935,17.550535,-0.00588241818275805,0.00016039838825084168,0.0,6.269024974761653e-05,0.0,0.00025775078699705374,0.0,0.0024232599240925495,0.0,0.00047129038,0.0,0.0003208481,0.0,0.00067039335,0.0,0.00022922397,0.00016165897,0.00034656574,17.99935,18.3785,17.550535,17.216778,17.63425,16.834175,18.387,19.407,17.872,15.439,2.3556934461437353
16,6225,3504738947564391680,3504738947564391680,196.9621585079995,-22.022465776483436,196.9621898,-22.0224669,196.96227,-22.022497,16.764246,16.5153,16.233551,0.6026387706894673,0.00033884415613920273,0.0,0.0001758733354135575,0.0,0.00021597326806893944,0.0,0.0013829293697959417,0.0,0.0013173138,0.0,0.0012119925,0.0,0.0007156985,0.0,0.00089924823,0.00071499246,0.00116568,16.5153,16.764246,16.233551,16.100777,16.19125,16.763174,17.575,18.287,18.064,16.048000000000002,2.352939437066271
17,6225,3504739359881259520,3504739359881259520,196.96274198614938,-21.976328891957454,196.9627294,-21.9762482,196.962662,-21.976135,12.141487,11.839777,11.5132675,2.6519067501104723,0.0305914455948641,0.0,0.015980854594730916,0.0,0.003078931309741604,0.0,0.002183735327602175,0.0,0.10253881,0.0,0.090510584,0.0,0.06503245,0.0,0.06669435,0.050513215,0.090093374,11.839777,12.141487,11.5132675,11.372779,11.508251,11.867174,12.686,13.391,15.179000000000002,15.552,2.352793054078161
18,6225,3504737809397889408,3504737809397889408,196.96285262819586,-22.030331603408307,196.9628834,-22.0302978,196.962964,-22.030313,17.635792,17.370523,17.086283,0.45075857295283134,0.00016504409856522755,0.0,8.790225168308842e-05,0.0,0.00021857475486869294,0.0,0.0017250432972458441,0.0,0.00056505157,0.0,0.00051748747,0.0,0.00014306403,0.0,0.0004090632,0.00032039313,0.0005314798,17.370523,17.635792,17.086283,17.01978,17.11525,18.511173,18.356,19.04,18.051000000000002,15.808,2.3523189367725568
19,6225,3504739050643612544,3504739050643612544,196.96852716620674,-21.989703931617974,196.9685532,-21.9896793,196.968565,-21.989704,15.478179,15.101556,14.698897,0.321056781693382,0.002093148303447449,0.0,0.0011178923907117443,0.0,0.0002381222623276836,0.0,0.0031974223032049235,0.0,0.006299235,0.0,0.0061588483,0.0,0.004466121,0.0,0.0033065681,0.0023373738,0.0047911624,15.101556,15.478179,14.698897,14.40178,14.42625,14.775173,15.597999999999999,16.279,17.958000000000002,15.138000000000002,2.347221729066229
20,6225,3504737500160213120,3504737500160213120,196.9728562617066,-22.061208750311962,196.9729036,-22.061226,196.972916,-22.06115,18.022726,17.739973,17.444471,0.24862724030623515,0.00012519875206248824,0.0,6.42096052567594e-05,0.0,0.00022243339984851112,0.0,0.0016951182515313969,0.0,0.0005244302,0.0,0.00038538902,0.0,0.0005300672,0.0,0.00029107873,0.00022434142,0.00038213012,17.739973,18.022726,17.444471,17.10078,17.435251,17.089172,18.656,19.381,18.032,15.827000000000002,2.3433934943752894
21,6225,3504738977629027200,3504738977629027200,196.97319707767488,-21.999333569418884,196.9732298,-21.9993125,196.973272,-21.999331,18.08155,17.309961,16.625706,1.0909019984505668,0.0007112135136533295,0.0,0.0003944573020752785,0.0,0.00025258060548319556,0.0,0.002205972021747326,0.0,0.0015562831,0.0,0.0018445891,0.0,0.0015701115,0.0,0.00043252893,0.00021251004,0.00081230205,17.309961,18.08155,16.625706,15.919778,15.73525,15.910173,16.77,17.41,17.894000000000002,15.541,2.3427898267562766
22,6225,3504740970493912320,3504740970493912320,196.9825577552173,-21.934807957437652,196.9825695,-21.9348017,196.982633,-21.934793,19.285873,18.3695,17.58616,0.9856995303744016,0.00032478801876353647,0.0,0.00016292960326397214,0.0,0.00028973435877013213,0.0,0.0019480495532907672,0.0,0.0006632663,0.0,0.0008059342,0.0,0.0005974888,0.0,0.00016300472,7.008905e-05,0.00033537878,18.3695,19.285873,17.58616,16.84578,16.63425,16.959175,17.621000000000002,18.37,17.745,15.675999999999998,2.3355514913864415
23,6225,3504738118635529216,3504738118635529216,196.98454289020373,-22.03481992551954,196.9846365,-22.0348199,196.984612,-22.034822,17.221886,16.92448,16.616274,0.44082257361362165,0.00031017014994776896,0.0,0.00016826740610704656,0.0,0.0002684108083545231,0.0,0.0016353096517445838,0.0,0.00094381714,0.0,0.0008556573,0.0,0.00067722105,0.0,0.00061688985,0.00046907854,0.0008193893,16.92448,17.221886,16.616274,16.46278,16.56925,16.823174,17.671,18.335,17.828,15.866,2.332238343970912
24,6225,3504739080708245376,3504739080708245376,196.98485138781217,-21.995894017067155,196.9848484,-21.99586,196.985008,-21.995827,19.901323,18.860752,18.049786,1.2594994758733769,0.0002116410950770868,0.0,0.00011967405313072456,0.0,0.0004141903726221012,0.0,0.0027264654585290064,0.0,0.00050313934,0.0,0.000627913,0.0,0.00047416557,0.0,0.00010368093,3.976222e-05,0.00021881924,18.860752,19.901323,18.049786,17.145779,16.90525,17.210175,18.086,18.705,17.357,15.311,2.332016282118285
25,6225,3504739115067998592,3504739115067998592,196.9877949444259,-21.98154163122118,196.9878214,-21.9815164,196.987832,-21.981564,19.859606,19.081259,18.36795,0.6003230819802808,0.0001345240705148633,0.0,5.926523352402157e-05,0.0,0.00027822746576751194,0.0,0.002335608246625221,0.0,0.00035358075,0.0,0.00045698188,0.0,0.00041757038,0.0,8.462456e-05,4.1319734e-05,0.00016323736,19.081259,19.859606,18.36795,17.528778,17.250252,17.348175,18.578,19.468,17.789,15.479,2.3294744751335372
26,6225,3504739080708246016,3504739080708246016,196.98841832723096,-21.995313191580166,196.9885154,-21.9952728,196.988734,-21.995262,18.037344,17.641914,17.232239,0.316164083590294,0.00020568375866278924,0.0,0.00010111137119549088,0.0,0.0002676701855625891,0.0,0.001806342083169977,0.0,0.0005181899,0.0,0.0005726645,0.0,0.0004646546,0.0,0.00031859148,0.0002213412,0.0004646268,17.641914,18.037344,17.232239,17.113777,17.005249,17.232174,18.116999999999997,18.887999999999998,17.831,15.758,2.328715007716733
27,6225,3504737470095637376,3504737470095637376,196.98858831346817,-22.062396684066467,196.9885888,-22.0623771,196.988635,-22.062366,17.200073,16.933102,16.65104,0.36999977747496016,0.0002374652143651677,0.0,0.00012600854590882367,0.0,0.00021978598727848207,0.0,0.001517749155861251,0.0,0.0008544537,0.0,0.0007514491,0.0,0.00046251935,0.0,0.0006120109,0.0004785976,0.00079356786,16.933102,17.200073,16.65104,16.570778,16.71025,17.237175,17.961,18.649,18.045,15.947,2.328837398896747
28,6225,3504740661256247040,3504740661256247040,196.9894862729958,-21.959890815733274,196.9895409,-21.9598585,196.989646,-21.959841,18.712421,17.729538,16.923075,1.7210846892441816,0.0006240221421389772,0.0,0.00036982817978026587,0.0,0.0004943106869868359,0.0,0.0019160198320684598,0.0,0.0012861413,0.0,0.001538507,0.0,0.001213194,0.0,0.00029388993,0.000118858785,0.00061768893,17.729538,18.712421,16.923075,16.126778,15.932251,16.190174,16.912,17.48,17.165,15.693999999999999,2.328356158586672
29,6225,3504734304704449408,3504734304704449408,196.99351050966283,-22.1063313819251,196.9935969,-22.106305,196.993589,-22.10627,20.312658,18.941656,18.008404,1.7386230879097877,0.00027491598965510394,0.0,0.00016641788566165881,0.0,0.00025118864315095747,0.0,0.0016428578981372713,0.0,0.0006316681,0.0,0.0008209179,0.0,0.0006227742,0.0,9.623596e-05,2.7223034e-05,0.00022732028,18.941656,20.312658,18.008404,16.898777,16.61425,16.914173,17.802,18.346999999999998,17.900000000000002,15.861,2.3255099200281424
30,6225,3504738152995282432,3504738152995282432,196.99728805132335,-22.020563143821146,196.9973066,-22.0205166,196.997252,-22.020498,19.454834,18.21343,17.367867,2.0765564261615728,0.0004475071720476561,0.0,0.00026595000327215147,0.0,0.0002314195261511252,0.0,0.002236660149466177,0.0,0.00094643055,0.0,0.0012097609,0.0,0.00085492997,0.0,0.0001882035,5.9988244e-05,0.00041006555,18.21343,19.454834,17.367867,16.459778,16.19325,16.570173,17.273,17.838,17.989,15.526,2.3203710220908293
31,6225,3504734068481530880,3504734068481530880,196.99837268383214,-22.125726981263064,196.9983551,-22.1257057,196.998373,-22.125715,17.340918,17.09018,16.49372,0.27601115488013495,0.00045289757990362134,0.0,0.00025727642953467825,0.0,0.00026254273189937,0.0,0.002212075776464126,0.0,0.0012476374,0.0,0.001362384,0.0,0.00088619697,0.0,0.0005295756,0.00042037092,0.0009173018,17.09018,17.340918,16.49372,16.159779,16.06425,16.531174,17.259999999999998,17.874,17.852,15.538,2.321818759453205
32,6225,3504734412078917760,3504734412078917760,196.99866727104686,-22.095994799138268,196.998726,-22.0959451,196.998817,-22.095886,13.582498,13.313679,13.021672,1.9976472712604723,0.0069438447124098215,0.0,0.003698281797802659,0.0,0.0007627812340691617,0.0,0.0025989624211086647,0.0,0.024326976,0.0,0.02115922,0.0,0.0150775295,0.0,0.017160436,0.013396792,0.022455921,13.313679,13.582498,13.021672,12.934779,13.08625,13.454174,14.296,14.98,16.694,15.363,2.3203697310422524
33,6225,3504737946836836992,3504737946836836992,197.00040304362963,-22.03457878387443,197.0004172,-22.0345289,197.000436,-22.034555,19.456589,18.483774,17.719288,1.168124964795952,0.00028235793691102994,0.0,0.0001691998602503004,0.0,0.00022950914760242226,0.0,0.001612872362170401,0.0,0.00058410084,0.0,0.0005763685,0.0,0.00049926364,0.0,0.00014672025,5.9891372e-05,0.00029667746,18.483774,19.456589,17.719288,16.98378,16.99825,17.154175,17.773,18.329,17.998,15.881,2.3175353783327837
34,6225,3504740695615994624,3504740695615994624,197.00229351972342,-21.94897029693191,197.0023474,-21.9490287,197.002167,-21.949038,18.350527,18.076237,17.802824,0.27751808367847064,9.187556016660655e-05,0.0,4.483322704327342e-05,0.0,0.0002015579812825193,0.0,0.001574707877289848,0.0,0.00038876644,0.0,0.00026224036,0.0,9.734864e-05,0.0,0.00021355276,0.0001658781,0.0002747073,18.076237,18.350527,17.802824,17.425777,17.85325,18.929174,18.991999999999997,19.770999999999997,18.139,15.907,2.3167858191601565
35,6225,3504740906069489664,3504740906069489664,197.00256747788293,-21.94204731253166,197.0025635,-21.9420234,197.002562,-21.941961,20.8364,19.504898,18.576412,1.2401708522771293,0.00017603539536161625,0.0,0.00010327614057613991,0.0,0.00032448901566053663,0.0,0.0017571142465950932,0.0,0.00042236585,0.0,0.00043082362,0.0,0.00036840938,0.0,5.7284935e-05,1.680506e-05,0.00013472086,19.504898,20.8364,18.576412,17.335777,17.31425,17.484173,18.286,18.865,17.622,15.788,2.3167510867844463
36,6225,3504734034121792768,3504734034121792768,197.00822713586388,-22.124490628709324,197.0082575,-22.1245542,197.008415,-22.12451,16.194126,16.000786,15.792431,0.34567961800045605,0.0004884273784229262,0.0,0.0002852331512299008,0.0,0.0002613364576189026,0.0,0.0022039411818101065,0.0,0.001686118,0.0,0.0014371416,0.0,0.0009752821,0.0,0.001444393,0.0012087857,0.0017499573,16.000786,16.194126,15.792431,15.83278,16.00625,16.427174,17.177999999999997,17.762,17.857,15.542000000000002,2.3126429023126835
37,6225,3504740699911058560,3504740699911058560,197.0083394098685,-21.95547975093165,197.0083667,-21.9554609,197.00838,-21.9555,17.888515,17.338062,16.810787,0.7100511407713616,0.000384414711759577,0.0,0.0001886253245351069,0.0,0.00042697259404803306,0.0,0.002813196056799957,0.0,0.0010454128,0.0,0.0011964649,0.0,0.0010402318,0.0,0.00042147803,0.00025385967,0.00068499125,17.338062,17.888515,16.810787,16.35178,16.20525,16.357174,17.438000000000002,18.211,17.324,15.277000000000001,2.310993209886638
38,6225,3504738256074504192,3504738256074504192,197.01077505724663,-22.0145311408364,197.0108423,-22.0145314,197.010859,-22.014591,17.577732,17.111,16.65251,0.7476729375213611,0.0003858335599053525,0.0,0.00019934254564980927,0.0,0.00021478304741305332,0.0,0.0026890569500292493,0.0,0.001124317,0.0,0.0011563775,0.0,0.00087082316,0.0,0.000519517,0.0003379925,0.0007924938,17.111,17.577732,16.65251,16.272778,16.24225,16.550175,17.433999999999997,18.151,18.07,15.326,2.30787116031039
39,6225,3504738054211195776,3504738054211195776,197.01655035744565,-22.022144454836027,197.0165953,-22.0221226,197.016646,-22.022169,15.755496,15.407925,15.040109,1.0405724118336734,0.0013121998990192028,0.0,0.0007014552984199714,0.0,0.0003808903764981351,0.0,0.0016703212258150418,0.0,0.004231438,0.0,0.003893132,0.0,0.0028862255,0.0,0.0024936176,0.0018105116,0.0034990993,15.407925,15.755496,15.040109,14.833779,14.924252,15.249174,16.105,16.785,17.448,15.843,2.302515736042209
40,6225,3504740626896499072,3504740626896499072,197.01720230389185,-21.96986761204413,197.0172879,-21.9698073,197.017239,-21.969961,17.760756,17.483627,17.180277,0.2444543890383863,0.00013677288255958467,0.0,5.525861556300792e-05,0.0,0.0002532794765689988,0.0,0.0020758692704951984,0.0,0.0005411128,0.0,0.00035999747,0.0,0.0003422393,0.0,0.00036859448,0.00028556012,0.000487404,17.483627,17.760756,17.180277,17.06678,17.50925,17.564175,18.560000000000002,19.543999999999997,17.891000000000002,15.607,2.3024263206327027
41,6225,3504733239552532992,3504733239552532992,197.01861601308582,-22.137884816665487,197.0186294,-22.1378619,197.018694,-22.137882,17.482126,17.1161,16.74042,0.5642410822637239,0.0003073264929204299,0.0,0.00012542958923023175,0.0,0.00024592348238462264,0.0,0.002073958204453831,0.0,0.0008671379,0.0,0.0008308065,0.0,0.0006551348,0.0,0.0005170822,0.00036910456,0.0007308563,17.1161,17.482126,16.74042,16.55478,16.60125,16.859173,17.680999999999997,18.654,17.923000000000002,15.608,2.3036829959301293
42,6225,3504740626896506624,3504740626896506624,197.01880718330935,-21.960471179252476,197.0187525,-21.960508,197.018867,-21.960354,20.763391,19.821922,18.90322,1.145721421855226,0.0001235947433444508,0.0,8.379150674384105e-05,0.0,0.0002434445183692199,0.0,0.001984266498484645,0.0,0.00027320423,0.0,0.00034127102,0.0,0.000315014,0.0,4.277902e-05,1.7973927e-05,9.970388e-05,19.821922,20.763391,18.90322,17.80878,17.567251,17.654175,18.67,19.092,17.934,15.655999999999999,2.301156683919278
43,6225,3504733273912283648,3504733273912283648,197.01992581080916,-22.13442140713132,197.019938,-22.134482,197.019966,-22.134474,20.036177,19.067844,18.326714,0.9126820839380622,0.00016811249744769615,0.0,8.076068613289766e-05,0.0,0.0002407686845612442,0.0,0.003604126286491439,0.0,0.00033028435,0.0,0.0003994844,0.0,0.00044908715,0.0,8.567652e-05,3.511793e-05,0.00016955646,19.067844,20.036177,18.326714,17.60278,17.39625,17.269173,18.336,19.131999999999998,17.946,15.008,2.302294727940061
44,6225,3504740798695212160,3504740798695212160,197.0214958516613,-21.94554989929195,197.0214733,-21.9456072,197.021603,-21.945568,18.530046,18.217743,17.719383,0.16112404259753946,0.00012894366199598677,0.0,6.982324040771718e-05,0.0,0.0002381222623276836,0.0,0.0021577444091526645,0.0,0.00035521307,0.0,0.000483392,0.0,0.00020640962,0.0,0.00018745747,0.00014059865,0.00029665141,18.217743,18.530046,17.719383,17.523777,17.18925,18.113174,18.624000000000002,19.29,17.958000000000002,15.565000000000001,2.2990895938426505
45,6225,3504741485890013824,3504741485890013824,197.02382216949945,-21.906280235413433,197.0237352,-21.9062746,197.023812,-21.906223,19.172388,18.661884,18.066568,-0.23660568927887304,0.00017603539536161625,0.0,9.656060985415516e-05,0.0,0.00022469841036401535,0.0,0.0025538771357793196,0.0,0.00031425903,0.0,0.00028359587,0.0,0.00032743855,0.0,0.00012452199,7.781165e-05,0.00021546283,18.661884,19.172388,18.066568,17.65678,17.76825,17.612175,18.286,18.938,18.021,15.382000000000001,2.298516074169532
46,6225,3504734132905754496,3504734132905754496,197.02446782611227,-22.11096508089165,197.0244002,-22.1109084,197.024542,-22.110924,18.275894,18.020353,17.830433,0.34480257365280487,6.754605666335013e-05,0.0,2.8106062003344003e-05,0.0,0.00022887586570623597,0.0,0.0019480495532907672,0.0,0.00031396982,0.0,0.00024745692,0.0,9.69907e-05,0.0,0.00022483213,0.00017768148,0.0002678099,18.020353,18.275894,17.830433,17.65778,17.91625,18.933174,19.326,20.278,18.001,15.675999999999998,2.29703050069452
47,6225,3504740837349211520,3504740837349211520,197.025177390959,-21.930050500696623,197.0254305,-21.9302174,197.025534,-21.930248,,19.773676,,1.3515115253785361,0.0003277932453002278,0.0,0.0002089296130854043,0.0,0.00030647849053700295,0.0,0.001914255925021086,0.0,0.0006010197,0.0,0.000773927,0.0,0.00050434814,0.0,4.472284e-05,,,19.773676,,,16.952778,16.67825,17.143173,17.611,18.099999999999998,17.684,15.695,2.2962215539705157
48,6225,3504740837350015104,3504740837350015104,197.0254450349413,-21.930368305310036,197.0254305,-21.9302174,197.025534,-21.930248,20.369343,19.304642,18.111,1.0028589227059512,0.0003277932453002278,0.0,0.0002089296130854043,0.0,0.00030647849053700295,0.0,0.001914255925021086,0.0,0.0006010197,0.0,0.000773927,0.0,0.00050434814,0.0,6.8887886e-05,2.5838212e-05,0.0002068234,19.304642,20.369343,18.111,16.952778,16.67825,17.143173,17.611,18.099999999999998,17.684,15.695,2.2959612364452617
49,6225,3504737985490902400,3504737985490902400,197.02564175730882,-22.041066980587136,197.0256583,-22.0410958,197.025728,-22.041117,12.403849,12.47364,11.697776,1.4686515337661012,0.02992264636608192,0.0,0.016054618868009705,0.0,0.0032598678890446804,0.0,0.003147748314101311,0.0,0.09368896,0.0,0.08828748,0.0,0.06366928,0.0,0.03720006,0.039669827,0.07601329,12.47364,12.403849,11.697776,11.470778,11.535252,11.890175,12.709999999999999,13.386000000000001,15.117,15.155000000000001,2.2941951333901405
50,6225,3504734820100609280,3504734820100609280,197.02585243432517,-22.072418058548152,197.0259643,-22.072334,197.025677,-22.07238,19.124311,18.575705,18.07784,0.5695354909077367,0.0001323122333113371,0.0,5.65457540687622e-05,0.0,0.00023291636302139686,0.0,0.0024010433435693187,0.0,0.00034079098,0.0,0.00037350805,0.0,0.00023223629,0.0,0.00013480874,8.133453e-05,0.0002132374,18.575705,19.124311,18.07784,17.568779,17.46925,17.985174,18.596,19.519,17.982,15.449000000000002,2.2945212652929334
51,6225,3504734137201412992,3504734137201412992,197.0264142583902,-22.11686699310557,197.0263986,-22.1168495,197.026472,-22.116838,19.914417,21.198658,18.353771,,0.0004504016781680882,0.0,0.0003268887692472716,0.0,0.0003139062769137655,0.0,0.001995262314968883,0.0,0.00044349427,0.0,0.0005747769,0.0,0.00077255635,0.0,1.2037502e-05,3.928557e-05,0.00016538317,21.198658,19.914417,18.353771,17.28278,17.001251,16.680174,17.266,17.614,17.658,15.649999999999999,2.295473733431687
52,6225,3504739870982249344,3504739870982249344,197.03125152795536,-21.975140055322143,197.0312989,-21.9751143,197.031333,-21.975122,19.93499,18.785156,17.872492,1.0626722005256874,0.0003107420310388586,0.0,0.00019934254564980927,0.0,0.00025468302525850364,0.0,0.00154170045294956,0.0,0.0006363393,0.0,0.0008354107,0.0,0.0005833513,0.0,0.000111157126,3.8548173e-05,0.00025763398,18.785156,19.93499,17.872492,16.890778,16.59525,16.985174,17.669,18.151,17.885,15.93,2.2892944318756445
53,6225,3504740833054959744,3504740833054959744,197.0318390472771,-21.933325734330804,197.0318085,-21.9334671,197.031935,-21.933235,18.217611,17.92911,17.640078,0.046829778188845386,9.647171518961675e-05,0.0,5.238416190277907e-05,0.0,0.00029349452222697867,0.0,0.0016025072388814161,0.0,0.00034808693,0.0,0.0002735895,0.0,0.00021180192,0.0,0.00024454342,0.0001874801,0.0003191308,17.92911,18.217611,17.640078,17.54578,17.807251,18.085175,18.939,19.602,17.731,15.888000000000002,2.289922466033709
