,SCA,xmid,ymid,ramid,decmid,xmin,ymin,xmax,ymax,straylight_total,mainoffender_total
30,2,1788,3321,206.41963155028952,49.3194510826683,1533,3066,2044,3577,0.0029473314,4492
31,2,1788,3832,206.44017250083274,49.31266280532343,1533,3577,2044,4088,0.0029555026,4492
32,2,2299,255,206.30717451300205,49.373914412848286,2044,0,2555,511,0.0028313878,4492
33,2,2299,766,206.3277537125595,49.36714607775959,2044,511,2555,1022,0.0028377008,4492
34,2,2299,1277,206.34832725236924,49.360374088449326,2044,1022,2555,1533,0.0029540928,4492
35,2,2299,1788,206.3688951294627,49.3535984477231,2044,1533,2555,2044,0.0028273878,4492
36,2,2299,2299,206.3894573408787,49.34681915838841,2044,2044,2555,2555,0.002851323,4492
37,2,2299,2810,206.41001388366357,49.34003622325442,2044,2555,2555,3066,0.0030685074,4492
38,2,2299,3321,206.4305647548711,49.333249645132135,2044,3066,2555,3577,0.0027646513,4492
39,2,2299,3832,206.4511099515626,49.3264594268343,2044,3577,2555,4088,0.002954644,4492
40,2,2810,255,206.31808825352746,49.3877235673774,2555,0,3066,511,0.0028623133,4492
41,2,2810,766,206.33867173275917,49.38095329789663,2555,511,3066,1022,0.0027903775,4492
42,2,2810,1277,206.3592495466593,49.37417937295355,2555,1022,3066,1533,0.002905384,4492
43,2,2810,1788,206.3798216922601,49.36740179535584,2555,1533,3066,2044,0.0029566695,4492
44,2,2810,2299,206.40038816660123,49.36062056791291,2555,2044,3066,2555,0.002948225,4492
45,2,2810,2810,206.42094896672987,49.353835693436,2555,2555,3066,3066,0.003050679,4492
46,2,2810,3321,206.4415040897006,49.347047174738094,2555,3066,3066,3577,0.0028425064,4492
47,2,2810,3832,206.4620535325756,49.340255014633954,2555,3577,3066,4088,0.0029037353,4492
48,2,3321,255,206.32900812835035,49.4015316910768,3066,0,3577,511,0.0029534437,4492
49,2,3321,766,206.3495958873216,49.39475948634602,3066,511,3577,1022,0.0030267392,4492
50,2,3321,1277,206.37017797537194,49.387983624912934,3066,1022,3577,1533,0.0029136208,4492
51,2,3321,1788,206.3907543895344,49.38120410958717,3066,1533,3577,2044,0.0029507047,4492
52,2,3321,2299,206.4113251268495,49.37442094318022,3066,2044,3577,2555,0.0029895855,4492
53,2,3321,2810,206.43189018436524,49.367634128505344,3066,2555,3577,3066,0.0029574987,4492
54,2,3321,3321,206.45244955913708,49.360843668377484,3066,3066,3577,3577,0.0029454397,4492
55,2,3321,3832,206.473003248228,49.354049565613444,3066,3577,3577,4088,0.0029217436,4492
56,2,3832,255,206.33993414185008,49.41533878083873,3577,0,4088,511,0.0027939873,4492
57,2,3832,766,206.36052618062334,49.40856463999968,3577,511,4088,1022,0.0029097279,4492
58,2,3832,1277,206.38111254288083,49.401786841219064,3577,1022,4088,1533,0.0028178005,4492
59,2,3832,1788,206.4016932256564,49.3950053873085,3577,1533,4088,2044,0.0029058545,4492
60,2,3832,2299,206.42226822599142,49.3882202810815,3577,2044,4088,2555,0.0028313042,4492
61,2,3832,2810,206.4428375409347,49.38143152535327,3577,2555,4088,3066,0.0026673726,4492
62,2,3832,3321,206.46340116754268,49.37463912294087,3577,3066,4088,3577,0.003124775,4492
63,2,3832,3832,206.48395910287906,49.36784307666304,3577,3577,4088,4088,0.0027956802,4492
0,3,255,255,206.08664024061625,49.3776250987447,0,0,511,511,0.0025605857,4492
1,3,255,766,206.10674176421108,49.37105739867163,0,511,511,1022,0.0024048046,4492
2,3,255,1277,206.12683792253736,49.36448621213307,0,1022,511,1533,0.0025401267,4492
3,3,255,1788,206.1469287128004,49.35791154172423,0,1533,511,2044,0.002680573,4492
