,healpix_5,source_id,source_id_2,ra,dec,wise_ra,wise_dec,tmass_ra,tmass_dec,phot_bp_mean_mag,phot_g_mean_mag,phot_rp_mean_mag,parallax,w1,w1_error,w2,w2_error,w3,w3_error,w4,w4_error,j,j_error,h,h_error,ks,ks_error,g,bp,rp,phot_g_mean_mag_AB,phot_bp_mean_mag_AB,phot_rp_mean_mag_AB,phot_j_mean_mag_AB,phot_h_mean_mag_AB,phot_ks_mean_mag_AB,phot_w1_mean_mag_AB,phot_w2_mean_mag_AB,phot_w3_mean_mag_AB,phot_w4_mean_mag_AB
7768,7768,7768,7768,261.57293550899334,-1.1596795764378138,261.57293550899334,-1.1596795764378138,261.57293550899334,-1.1596795764378138,4.479486157650049,3.9814736229065932,3.447239410959593,0.0,133.8006176805932,0.0,74.22363407319642,0.0,24.027776442706358,0.0,79.19882699435654,0.0,282.71236914677576,0.0,330.0801485051627,0.0,269.94571587449616,0.0,92.77063960424027,58.641562960321295,151.74145205040827,3.9814736229065932,4.479486157650049,3.447239410959593,2.771637974932241,2.603451484947561,2.821808901328578,3.5838547041885382,4.223644464792303,5.448216043583669,4.153203126633929
7769,7769,7769,7769,262.8697017923915,0.042990072719331106,262.8697017923915,0.042990072719331106,262.8697017923915,0.042990072719331106,3.9770739104038055,3.5158569161454327,3.0107510582231045,0.0,648.720692070218,0.0,249.3270064792281,0.0,31.705398470367125,0.0,86.86956645729578,0.0,418.7080692764333,0.0,507.0211220262799,0.0,422.5612060922772,0.0,142.4482878222998,93.14733539653997,226.8295215407922,3.5158569161454327,3.9770739104038055,3.0107510582231045,2.345221673431948,2.137434869968513,2.335275941383718,1.8698556231850931,2.9080766931342072,5.147166960679682,4.052830864822171
7770,7770,7770,7770,260.16639853702316,-0.06411641094534316,260.16639853702316,-0.06411641094534316,260.16639853702316,-0.06411641094534316,4.8707445840677,4.29041538847363,3.699041889718977,0.0,113.17589107579795,0.0,62.72252711154041,0.0,21.461429511075526,0.0,71.79064258972534,0.0,238.16846937992543,0.0,285.883760957949,0.0,230.86616719348956,0.0,69.79653205848297,40.89800901959979,120.33258437414503,4.29041538847363,4.8707445840677,3.699041889718977,2.9577893359397898,2.7595262828769105,2.9915992677261274,3.76561519364399,4.406441130253906,5.5708533843856465,4.259830398324764
7771,7771,7771,7771,261.62139029106487,1.1477617151188324,261.62139029106487,1.1477617151188324,261.62139029106487,1.1477617151188324,4.3623840539424075,3.863484548843788,3.329833803299257,0.0,302.5613226075095,0.0,188.42869285178853,0.0,59.8823592945575,0.0,101.46503639469125,0.0,320.2466538582878,0.0,399.7713547080651,0.0,323.2911459283482,0.0,103.42039221266657,65.32003043569455,169.06997120063784,3.863484548843788,4.3623840539424075,3.329833803299257,2.6362884983646957,2.3954708203041086,2.6260154734472634,2.6979664750824677,3.2121324115224343,4.456752743249707,3.8842089612919164
7772,7772,7772,7772,264.3931065413725,1.1435259843805854,264.3931065413725,1.1435259843805854,264.3931065413725,1.1435259843805854,4.444415544122583,3.944310404005808,3.4203254179983267,0.0,123.79660732383684,0.0,68.37806148599618,0.0,26.524408948265155,0.0,87.50786880394041,0.0,275.9403373410056,0.0,320.30976339708377,0.0,250.28093651562045,0.0,96.00101801137473,60.56668197414956,155.54993458292103,3.944310404005808,4.444415544122583,3.4203254179983267,2.79796202277696,2.6360745583915337,2.903930571558438,3.668228142747065,4.3127080389695225,5.340885712097836,4.044882232459112
7773,7773,7773,7773,265.72480559528185,2.3776925773539377,265.72480559528185,2.3776925773539377,265.72480559528185,2.3776925773539377,4.187461543072694,3.7514768455683827,3.2674911292588558,0.0,146.68628890176385,0.0,80.55905015095483,0.0,29.16418299077743,0.0,84.65511629599034,0.0,318.3550353658179,0.0,376.47687283711,0.0,297.28251359760674,0.0,114.65929358780194,76.73886698938131,179.06204838006474,3.7514768455683827,4.187461543072694,3.2674911292588558,2.6427206914652093,2.460654243928606,2.717076589007613,3.484026196860669,4.134714157670073,5.237875463614403,4.080866973333267
7774,7774,7774,7774,262.9711411394183,2.4402507850427098,262.9711411394183,2.4402507850427098,262.9711411394183,2.4402507850427098,3.8808944424353786,3.5040166419577394,3.02178312715877,0.0,190.09662035925896,0.0,87.45067350209013,0.0,25.043042966525142,0.0,76.59666322865813,0.0,352.2453074491091,0.0,403.9901363153615,0.0,317.7474608284456,0.0,144.0102297392692,101.77526058664186,224.53639680981718,3.5040166419577394,3.8808944424353786,3.02178312715877,2.532886959439578,2.3840730958627487,2.6447947781945302,3.2025640104714768,4.045592103624641,5.4032822534226685,4.189475372685627
7775,7775,7775,7775,264.3796219888478,3.638957982475497,264.3796219888478,3.638957982475497,264.3796219888478,3.638957982475497,4.115895973028523,3.6305569874225645,3.1104990976902114,0.0,203.4837203900809,0.0,115.8098544930425,0.0,28.992361335694095,0.0,79.92159768234053,0.0,367.5271275544369,0.0,433.1089588114469,0.0,344.4947531257583,0.0,128.16729101664552,81.9674851719267,206.91899525651016,3.6305569874225645,4.115895973028523,3.1104990976902114,2.486776499188295,2.308507082108461,2.557043470718053,3.1286758263864547,3.7406362101169055,5.244291028247703,4.1433396071976505
7776,7776,7776,7776,253.15881465043063,-3.6154379321021777,253.15881465043063,-3.6154379321021777,253.15881465043063,-3.6154379321021777,4.575318723549777,4.1320864336048695,3.651255101547627,0.0,94.681078520317,0.0,53.270060035071225,0.0,16.600175792659037,0.0,53.18240229816348,0.0,217.9692936932056,0.0,249.34215855981174,0.0,196.71753828595894,0.0,80.75425716851323,53.687417101056965,125.74709458762939,4.1320864336048695,4.575318723549777,3.651255101547627,3.054011707718736,2.9080107128666244,3.165392297440243,3.959342009072361,4.583792034418372,5.8497182821020415,4.585580122697647
7777,7777,7777,7777,254.5494259430424,-2.368089741467267,254.5494259430424,-2.368089741467267,254.5494259430424,-2.368089741467267,4.7528115147803796,4.300791245004074,3.795340514359225,0.0,192.75031093092926,0.0,164.37582548320415,0.0,26.875340665172725,0.0,60.109772524226635,0.0,223.052580499395,0.0,270.6647668535329,0.0,229.69516414833367,0.0,69.13269733732929,45.59060905619437,110.11938930969764,4.300791245004074,4.7528115147803796,3.795340514359225,3.0289818700811857,2.81892068452063,2.9971203701513316,3.187512281759597,3.3604051329150337,5.326615055079962,4.452637288864853
7778,7778,7778,7778,251.66110133531055,-2.56571087493662,251.66110133531055,-2.56571087493662,251.66110133531055,-2.56571087493662,4.559466233838919,3.8942621603270924,3.207755626977276,0.0,2512.081592719759,0.0,842.135474295105,0.0,43.82388945127978,0.0,56.245445297984475,0.0,535.5158410890795,0.0,752.0618952538873,0.0,640.0735514318615,0.0,100.52987345387004,54.477040530584574,189.18981355376644,3.8942621603270924,4.559466233838919,3.207755626977276,2.078069194452773,1.7093660379456441,1.8844252949401854,0.39991564691863424,1.5865450948669721,4.795722701564718,4.524781601354455
7779,7779,7779,7779,253.17183688656507,-1.262895945965922,253.17183688656507,-1.262895945965922,253.17183688656507,-1.262895945965922,4.639657298743395,4.286078861669839,3.8842225721304606,0.0,57.044539104755515,0.0,30.42157044417254,0.0,11.624259330503353,0.0,47.8950139215278,0.0,148.07717629163056,0.0,155.4742234597793,0.0,117.76282833819528,0.0,70.07586306981365,50.59843454574848,101.46376443234365,4.286078861669839,4.639657298743395,3.8842225721304606,3.4737796895252355,3.4208540091511086,3.7224794308155147,4.509464811076123,5.192045925606162,6.236586774358045,4.699274240423824
7780,7780,7780,7780,256.0126734115134,-1.1849606631309582,256.0126734115134,-1.1849606631309582,256.0126734115134,-1.1849606631309582,4.650135114718975,4.253994698982284,3.7948376966209665,0.0,89.55221334452463,0.0,51.98214405155953,0.0,22.96832378832023,0.0,67.53688334559287,0.0,189.55465638391854,0.0,221.74649151457675,0.0,178.50333077347597,0.0,72.17754736694792,50.1124867134817,110.17039875864708,4.253994698982284,4.650135114718975,3.7948376966209665,3.2056638568065656,3.035358107183807,3.270884189453067,4.019809189488949,4.610364528971034,5.497176745365257,4.326147462044007
7781,7781,7781,7781,257.47669229301124,0.08041352762429521,257.47669229301124,0.08041352762429521,257.47669229301124,0.08041352762429521,4.534719702516815,4.087072864895402,3.595513901306364,0.0,92.98824902736757,0.0,50.92921490975249,0.0,16.862609266833285,0.0,59.921996465825984,0.0,217.12518316697745,0.0,244.26813107172296,0.0,190.09796626163777,0.0,84.17262166360626,55.73296125369596,132.3714845395641,4.087072864895402,4.534719702516815,3.595513901306364,3.058224505433799,2.9303329760633368,3.2025563233818026,3.978929824986566,4.632582546403767,5.8326880578917955,4.456034313386327
7782,7782,7782,7782,254.5616138880087,0.0704329976767958,254.5616138880087,0.0704329976767958,254.5616138880087,0.0704329976767958,5.112200124642861,4.606966572097536,4.078720270047273,0.0,65.83639404574338,0.0,36.325426265111886,0.0,13.784026842902977,0.0,50.66769728302892,0.0,149.4261722267508,0.0,170.21738061276108,0.0,131.30945192580597,0.0,52.14508397188102,32.74311173631082,84.82266085285048,4.606966572097536,5.112200124642861,4.078720270047273,3.463933321258498,3.322490242255652,3.6042600284267774,4.353834910198844,4.999473201797169,6.051559724544061,4.638172082079648
7783,7783,7783,7783,255.99253037685736,1.2018227783123432,255.99253037685736,1.2018227783123432,255.99253037685736,1.2018227783123432,4.540105143603145,4.12647253050029,3.615220013921972,0.0,98.41937381914505,0.0,56.7781946285728,0.0,18.98484176715021,0.0,61.569938250231125,0.0,219.45070667357075,0.0,249.52653861832846,0.0,195.31053351757916,0.0,81.17288614270369,55.45720051400825,129.99061379586044,4.12647253050029,4.540105143603145,3.615220013921972,3.0466575407620544,2.9072081445146125,3.173185834110151,3.9172985060925587,4.514546052038344,5.703982545551954,4.426578204928123
7784,7784,7784,7784,250.3567266788196,-1.2105511029957183,250.3567266788196,-1.2105511029957183,250.3567266788196,-1.2105511029957183,4.477378574034119,4.099085829704444,3.665208370039994,0.0,75.80162525910458,0.0,43.32203343753918,0.0,13.648815672024599,0.0,46.2445238335358,0.0,188.25636627474992,0.0,205.1370415997868,0.0,159.09753823280812,0.0,83.24643961066742,58.75550595136242,124.14140376379753,4.099085829704444,4.477378574034119,3.665208370039994,3.213125820802958,3.1198897799678065,3.3958413506977925,4.200803706451074,4.808227916937163,6.06226257841139,4.7373492199981175
7785,7785,7785,7785,251.65093200144426,-0.024102799644285057,251.65093200144426,-0.024102799644285057,251.65093200144426,-0.024102799644285057,4.69212832441156,4.325078470134436,3.9030998089415956,0.0,56.166048529320996,0.0,30.057941281443984,0.0,11.315623609747773,0.0,45.56012122204776,0.0,144.9167002215189,0.0,154.19084945022985,0.0,116.3204950267794,0.0,67.60341141634079,48.21128090653899,99.71490421769471,4.325078470134436,4.69212832441156,3.9030998089415956,3.497203908714601,3.4298534974764348,3.7358593956198067,4.526315322821513,5.20510192071067,6.26580376715219,4.753537822654622
7786,7786,7786,7786,248.86524468549715,-0.022377161803939744,248.86524468549715,-0.022377161803939744,248.86524468549715,-0.022377161803939744,4.76145954187513,4.384805918112332,3.9698337955877596,0.0,50.608822737890996,0.0,27.435830291596606,0.0,11.245764114995605,0.0,47.52273415542249,0.0,132.30932385014313,0.0,142.11601856482548,0.0,106.00672597688279,0.0,63.98492021601646,45.228916427135715,93.77055398293736,4.384805918112332,4.76145954187513,3.9698337955877596,3.5960238749056472,3.5183924198500174,3.8366664462254505,4.63943441282289,5.304204730495668,6.27252757563718,4.707746451924614
7787,7787,7787,7787,250.432518440261,1.1836486078310338,250.432518440261,1.1836486078310338,250.432518440261,1.1836486078310338,4.04043875652276,3.7991352374588265,3.5049935463608994,0.0,66.85453286614714,0.0,38.89236765941672,0.0,12.865530383755972,0.0,45.89338132762301,0.0,179.3729021105077,0.0,183.55126548707847,0.0,138.6198652775486,0.0,109.73518623005992,87.86673670773447,143.88071305306227,3.7991352374588265,4.04043875652276,3.5049935463608994,3.2656079131624365,3.2406065423080426,3.5454363189316194,4.3371728535025245,4.925339043512155,6.126430763045186,4.745624858060739
7788,7788,7788,7788,253.0387118463815,1.2198885215877207,253.0387118463815,1.2198885215877207,253.0387118463815,1.2198885215877207,4.006941493993624,3.788126614488937,3.435613549535103,0.0,97.11291679848809,0.0,46.83362480105084,0.0,14.664235174417579,0.0,48.99964183869486,0.0,213.29420648226449,0.0,226.5519200269657,0.0,175.3597588233884,0.0,110.85348582594838,90.61986323569302,153.37500157187472,3.788126614488937,4.006941493993624,3.435613549535103,3.0775523518470598,3.0120806320613287,3.29017515122813,3.9318075039832454,4.7236055691273275,5.9843514577215196,4.674517736053559
7789,7789,7789,7789,254.57025147882163,2.3750810300513088,254.57025147882163,2.3750810300513088,254.57025147882163,2.3750810300513088,4.629672523814414,4.2228315109956,3.778991664747635,0.0,76.00566352891393,0.0,43.99782546655132,0.0,16.158326989814405,0.0,47.89178898713286,0.0,178.5722556769963,0.0,201.33034533390338,0.0,157.97928017572877,0.0,74.27923043322951,51.06590000389495,111.79009728617359,4.2228315109956,4.629672523814414,3.778991664747635,3.2704650386237715,3.1402269038385526,3.403499673364294,4.19788511312323,4.791421968512637,5.879009018666106,4.69934734920135
7790,7790,7790,7790,251.65552816320374,2.3338815800223154,251.65552816320374,2.3338815800223154,251.65552816320374,2.3338815800223154,4.43553899567038,4.119938620478392,3.7379388085438974,0.0,61.529059451244024,0.0,32.645050470080236,0.0,11.780019618074986,0.0,44.33852646690349,0.0,162.69766404426377,0.0,172.03684571545125,0.0,128.669190937717,0.0,81.6628536211402,61.063880817408545,116.09793003952288,4.119938620478392,4.43553899567038,3.7379388085438974,3.371546706163832,3.310946322016153,3.626313574610034,4.427299308991155,5.115456639071647,6.2221349657197855,4.783046860480896
7791,7791,7791,7791,253.1176235398736,3.550860439619512,253.1176235398736,3.550860439619512,253.1176235398736,3.550860439619512,4.712311225792437,4.33575803669712,3.920075458256208,0.0,53.53237483047598,0.0,28.976838314240236,0.0,11.2892482067863,0.0,43.35777562558902,0.0,140.32128689055338,0.0,149.17589865583625,0.0,111.59989760614026,0.0,66.941707421828,47.323353172611675,98.16797142796607,4.33575803669712,4.712311225792437,3.920075458256208,3.5321911025815016,3.4657533430678766,3.7808405096678896,4.578458724490533,5.244872506236163,6.268337446010303,4.807332516030727
7792,7792,7792,7792,258.83878247809116,1.2409255472676348,258.83878247809116,1.2409255472676348,258.83878247809116,1.2409255472676348,4.370221237925725,4.043317964507782,3.6569662818831175,0.0,76.8994735030005,0.0,40.7388842575413,0.0,14.271823423030058,0.0,51.91984120213841,0.0,190.44498457281577,0.0,206.83921202150535,0.0,157.65280306747997,0.0,87.63403610876011,64.85022762927208,125.0873774323048,4.043317964507782,4.370221237925725,3.6569662818831175,3.200576150327641,3.1109178134828044,3.4057457577244357,4.185191584031025,4.8749771736997545,6.0138013405193185,4.611666611259804
7793,7793,7793,7793,260.0326913642608,2.240425856059399,260.0326913642608,2.240425856059399,260.0326913642608,2.240425856059399,4.147096564714209,3.4495879373824554,2.7389981761945137,0.0,1374.7939967102682,0.0,1798.5777870829488,0.0,61.98130663859584,0.0,81.8098688625935,0.0,721.90631133237,0.0,1047.5303482168024,0.0,909.4539694754973,0.0,151.41357898148007,79.64552403915087,291.3404116464213,3.4495879373824554,4.147096564714209,2.7389981761945137,1.7537979032764568,1.349583465361997,1.5030481928720052,1.0544059323926325,0.762676936356316,4.4193481814087265,4.117985758729903
7794,7794,7794,7794,257.3374972012835,2.350049544437536,257.3374972012835,2.350049544437536,257.3374972012835,2.350049544437536,4.608471586084448,4.152007799241794,3.666323826391073,0.0,86.24417252545157,0.0,47.59881411071951,0.0,16.33825417982172,0.0,59.54016942418845,0.0,198.5249857474127,0.0,225.92953647221066,0.0,171.8880652131707,0.0,79.28606794487273,52.072852141655815,124.01392969725967,4.152007799241794,4.608471586084448,3.666323826391073,3.155462066214996,3.0150674717432704,3.3118856921102164,4.0606756007973495,4.7060096681770425,5.866985879389214,4.462974834708394
